Line_Item_Id,Transaction_Id,Date,Customer_Id,Loyalty_Member,Product_Id,Product_Name,Category,Brand,Unit_Price,Quantity,Line_Total,Discount_Applied,Net_Amount,Payment_Method,Cashier_Id
LI036369,TXN17622,15-03-2026,C0045,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,4,940,0,940,UPI,EMP01
LI036370,TXN17622,15-03-2026,C0045,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,Cash,EMP04
LI036371,TXN17622,15-03-2026,C0045,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,UPI,EMP03
LI036372,TXN17622,15-03-2026,C0045,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,4,288,14.4,273.6,UPI,EMP02
LI036373,TXN17622,15-03-2026,C0045,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,1.6,30.4,Card,EMP01
LI036374,TXN17622,15-03-2026,C0045,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,4,580,0,580,Cash,EMP03
LI036375,TXN17622,15-03-2026,C0045,TRUE,P030,Banana 1 dozen,Fruits,Fresh,54,2,108,0,108,Cash,EMP01
LI036376,TXN17622,15-03-2026,C0045,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP03
LI036377,TXN17622,15-03-2026,C0045,TRUE,P013,Butter 100g,Dairy,Amul,58,4,232,0,232,UPI,EMP02
LI036378,TXN17622,15-03-2026,C0045,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,UPI,EMP03
LI036379,TXN17622,15-03-2026,C0045,TRUE,P004,Urad Dal 500g,Staples,Local,72,1,72,0,72,Card,EMP01
LI036380,TXN17622,15-03-2026,C0045,TRUE,P017,Coriander Powder 100g,Spices,Local,28,3,84,0,84,Cash,EMP03
LI036381,TXN17623,2026-03-15,C0070,FALSE,P029,Potato 1kg,Vegetables,Fresh,29,1,29,0,29,Cash,EMP04
LI036382,TXN17623,2026-03-15,C0070,FALSE,P030,Banana 1 dozen,Fruits,Fresh,58,1,58,0,58,UPI,EMP03
LI036383,TXN17623,2026-03-15,C0070,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,Cash,EMP01
LI036384,TXN17623,2026-03-15,C0070,FALSE,P019,Tea Powder 250g,Beverages,Red Label,115,3,345,0,345,UPI,EMP03
LI036385,TXN17623,2026-03-15,C0070,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,3,435,0,435,UPI,EMP03
LI036386,TXN17623,2026-03-15,C0070,FALSE,P012,Paneer 200g,Dairy,Heritage,75,3,225,0,225,Cash,EMP02
LI036387,TXN17623,2026-03-15,C0070,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP03
LI036388,TXN17623,2026-03-15,C0070,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,0,178,Cash,EMP01
LI036389,TXN17623,2026-03-15,C0070,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,UPI,EMP03
LI036390,TXN17623,2026-03-15,C0070,FALSE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,UPI,EMP03
LI036391,TXN17624,15-03-2026,C0008,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,2,256,0,256,Cash,EMP03
LI036392,TXN17624,15-03-2026,C0008,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,11.75,223.25,UPI,EMP04
LI036393,TXN17624,15-03-2026,C0008,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,4,380,0,380,UPI,EMP02
LI036394,TXN17625,2026-03-15,C0028,FALSE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,3,855,0,855,UPI,EMP02
LI036395,TXN17625,2026-03-15,C0028,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,3,405,0,405,UPI,EMP02
LI036396,TXN17625,2026-03-15,C0028,FALSE,P029,Potato 1kg,Vegetables,Fresh,32,2,64,0,64,Cash,EMP03
LI036397,TXN17626,2026-03-15,C0004,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,0,95,Cash,EMP01
LI036398,TXN17626,2026-03-15,C0004,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP04
LI036399,TXN17626,2026-03-15,C0004,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,Cash,EMP03
LI036400,TXN17626,2026-03-15,C0004,FALSE,P011,Curd 400g,Dairy,Aavin,35,3,105,0,105,Card,EMP04
LI036401,TXN17627,15-03-2026,C0042,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP02
LI036402,TXN17627,15-03-2026,C0042,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Cash,EMP03
LI036403,TXN17628,15-03-2026,C0026,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,2,230,11.5,218.5,Card,EMP04
LI036404,TXN17628,15-03-2026,C0026,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,2,144,0,144,Cash,EMP03
LI036405,TXN17628,15-03-2026,C0026,TRUE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Card,EMP03
LI036406,TXN17628,15-03-2026,C0026,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP02
LI036407,TXN17628,15-03-2026,C0026,TRUE,P029,Potato 1kg,Vegetables,Fresh,32,1,32,0,32,UPI,EMP04
LI036408,TXN17628,15-03-2026,C0026,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,2,356,0,356,UPI,EMP03
LI036409,TXN17628,15-03-2026,C0026,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,Cash,EMP01
LI036410,TXN17628,15-03-2026,C0026,TRUE,P018,Garam Masala 50g,Spices,Everest,42,1,42,0,42,UPI,EMP04
LI036411,TXN17628,15-03-2026,C0026,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,2,420,0,420,Cash,EMP03
LI036412,TXN17628,15-03-2026,C0026,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,1.9,36.1,Cash,EMP04
LI036413,TXN17628,15-03-2026,C0026,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,2,290,0,290,UPI,EMP03
LI036414,TXN17628,15-03-2026,C0026,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,UPI,EMP02
LI036415,TXN17629,15-03-2026,C0042,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,3,60,0,60,Cash,EMP04
LI036416,TXN17629,15-03-2026,C0042,TRUE,P011,Curd 400g,Dairy,Aavin,35,1,35,0,35,Cash,EMP03
LI036417,TXN17629,15-03-2026,C0042,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,14.25,270.75,UPI,EMP04
LI036418,TXN17629,15-03-2026,C0042,TRUE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,UPI,EMP02
LI036419,TXN17629,15-03-2026,C0042,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,UPI,EMP03
LI036420,TXN17629,15-03-2026,C0042,TRUE,P028,Onion 1kg,Vegetables,Fresh,42,1,42,0,42,Cash,EMP04
LI036421,TXN17629,15-03-2026,C0042,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,2,230,0,230,UPI,EMP02
LI036422,TXN17630,15-03-2026,C0061,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,4.75,90.25,UPI,EMP04
LI036423,TXN17630,15-03-2026,C0061,TRUE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,1,178,8.9,169.1,UPI,EMP04
LI036424,TXN17630,15-03-2026,C0061,TRUE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,UPI,EMP04
LI036425,TXN17630,15-03-2026,C0061,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,Cash,EMP03
LI036426,TXN17631,15-03-2026,C0002,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,UPI,EMP02
LI036427,TXN17632,15-03-2026,C0045,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP03
LI036428,TXN17632,15-03-2026,C0045,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,UPI,EMP03
LI036429,TXN17632,15-03-2026,C0045,TRUE,P029,Potato 1kg,Vegetables,Fresh,28,1,28,1.4,26.6,UPI,EMP01
LI036430,TXN17632,15-03-2026,C0045,TRUE,P002,Toor Dal 1kg,Staples,24 Mantra,145,1,145,7.25,137.75,Cash,EMP04
LI036431,TXN17632,15-03-2026,C0045,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,8.1,153.9,UPI,EMP03
LI036432,TXN17633,15-03-2026,C0072,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,4,512,0,512,Card,EMP02
LI036433,TXN17633,15-03-2026,C0072,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,3.8,72.2,UPI,EMP03
LI036434,TXN17634,2026-03-15,C0004,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,Cash,EMP02
LI036435,TXN17634,2026-03-15,C0004,FALSE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Card,EMP01
LI036436,TXN17634,2026-03-15,C0004,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,3,285,0,285,Cash,EMP03
LI036437,TXN17634,2026-03-15,C0004,FALSE,P013,Butter 100g,Dairy,Amul,58,2,116,0,116,Cash,EMP03
LI036438,TXN17634,2026-03-15,C0004,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,Cash,EMP01
LI036439,TXN17635,2026-03-15,C0056,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,2,356,0,356,UPI,EMP01
LI036440,TXN17635,2026-03-15,C0056,FALSE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Cash,EMP01
LI036441,TXN17635,2026-03-15,C0056,FALSE,P030,Banana 1 dozen,Fruits,Fresh,60,2,120,0,120,Cash,EMP03
LI036442,TXN17636,15-03-2026,C0065,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,3,114,0,114,UPI,EMP03
LI036443,TXN17636,15-03-2026,C0065,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,0,98,Cash,EMP01
LI036444,TXN17636,15-03-2026,C0065,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP01
LI036445,TXN17636,15-03-2026,C0065,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,Card,EMP01
LI036446,TXN17636,15-03-2026,C0065,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,2,64,0,64,Cash,EMP02
LI036447,TXN17636,15-03-2026,C0065,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,Cash,EMP03
LI036448,TXN17637,15-03-2026,C0078,TRUE,P013,Butter 100g,Dairy,Amul,58,3,174,0,174,UPI,EMP01
LI036449,TXN17637,15-03-2026,C0078,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Card,EMP02
LI036450,TXN17638,15-03-2026,C0055,TRUE,P018,Garam Masala 50g,Spices,Everest,42,4,168,0,168,Cash,EMP01
LI036451,TXN17638,15-03-2026,C0055,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,Cash,EMP04
LI036452,TXN17638,15-03-2026,C0055,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP01
LI036453,TXN17638,15-03-2026,C0055,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP01
LI036454,TXN17638,15-03-2026,C0055,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,UPI,EMP02
LI036455,TXN17638,15-03-2026,C0055,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,UPI,EMP02
LI036456,TXN17638,15-03-2026,C0055,TRUE,P028,Onion 1kg,Vegetables,Fresh,43,4,172,8.6,163.4,Cash,EMP03
LI036457,TXN17638,15-03-2026,C0055,TRUE,P004,Urad Dal 500g,Staples,Local,72,4,288,0,288,UPI,EMP03
LI036458,TXN17638,15-03-2026,C0055,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,0,58,UPI,EMP01
LI036459,TXN17638,15-03-2026,C0055,TRUE,P021,Horlicks 200g,Beverages,GSK,162,2,324,0,324,UPI,EMP04
LI036460,TXN17638,15-03-2026,C0055,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,1,55,0,55,Cash,EMP01
LI036461,TXN17638,15-03-2026,C0055,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,3,216,0,216,Cash,EMP03
LI036462,TXN17639,2026-03-15,C0018,FALSE,P008,Groundnut Oil 1L,Oils & Fats,Idhayam,178,4,712,0,712,Cash,EMP03
LI036463,TXN17639,2026-03-15,C0018,FALSE,P005,Chana Dal 1kg,Staples,Local,98,4,392,0,392,UPI,EMP01
LI036464,TXN17639,2026-03-15,C0018,FALSE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,Cash,EMP01
LI036465,TXN17640,15-03-2026,C0026,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,UPI,EMP02
LI036466,TXN17640,15-03-2026,C0026,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,5,360,0,360,UPI,EMP03
LI036467,TXN17640,15-03-2026,C0026,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP04
LI036468,TXN17640,15-03-2026,C0026,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,UPI,EMP03
LI036469,TXN17641,15-03-2026,C0002,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP02
LI036470,TXN17641,15-03-2026,C0002,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,9.8,186.2,UPI,EMP04
LI036471,TXN17641,15-03-2026,C0002,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,2,570,28.5,541.5,Cash,EMP04
LI036472,TXN17642,15-03-2026,C0011,TRUE,P030,Banana 1 dozen,Fruits,Fresh,65,1,65,3.25,61.75,UPI,EMP04
LI036473,TXN17642,15-03-2026,C0011,TRUE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,UPI,EMP02
LI036474,TXN17642,15-03-2026,C0011,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,UPI,EMP02
LI036475,TXN17642,15-03-2026,C0011,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Cash,EMP04
LI036476,TXN17642,15-03-2026,C0011,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,UPI,EMP03
LI036477,TXN17642,15-03-2026,C0011,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,2,124,6.2,117.8,UPI,EMP01
LI036478,TXN17643,15-03-2026,C0053,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Cash,EMP02
LI036479,TXN17643,15-03-2026,C0053,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,Cash,EMP02
LI036480,TXN17643,15-03-2026,C0053,TRUE,P027,Tomato 1kg,Vegetables,Fresh,42,2,84,0,84,Cash,EMP04
LI036481,TXN17643,15-03-2026,C0053,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,1,285,0,285,Cash,EMP03
LI036482,TXN17644,15-03-2026,C0054,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP02
LI036483,TXN17644,15-03-2026,C0054,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,3,60,3,57,Cash,EMP04
LI036484,TXN17645,15-03-2026,C0078,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,0,38,UPI,EMP04
LI036485,TXN17645,15-03-2026,C0078,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Cash,EMP02
LI036486,TXN17645,15-03-2026,C0078,TRUE,P029,Potato 1kg,Vegetables,Fresh,34,2,68,0,68,UPI,EMP03
LI036487,TXN17646,15-03-2026,C0072,TRUE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,Cash,EMP03
LI036488,TXN17647,2026-03-15,C0013,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,1,62,0,62,Cash,EMP03
LI036489,TXN17647,2026-03-15,C0013,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,1,48,0,48,Cash,EMP01
LI036490,TXN17647,2026-03-15,C0013,FALSE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,0,95,Cash,EMP04
LI036491,TXN17648,15-03-2026,C0019,TRUE,P005,Chana Dal 1kg,Staples,Local,98,2,196,0,196,UPI,EMP04
LI036492,TXN17648,15-03-2026,C0019,TRUE,P001,Ponni Boiled Rice 5kg,Staples,Aachi,285,4,1140,0,1140,UPI,EMP01
LI036493,TXN17648,15-03-2026,C0019,TRUE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP01
LI036494,TXN17648,15-03-2026,C0019,TRUE,P012,Paneer 200g,Dairy,Heritage,75,5,375,0,375,Cash,EMP03
LI036495,TXN17648,15-03-2026,C0019,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,2,470,23.5,446.5,Cash,EMP01
LI036496,TXN17649,2026-03-15,C0028,FALSE,P017,Coriander Powder 100g,Spices,Local,28,2,56,0,56,UPI,EMP02
LI036497,TXN17649,2026-03-15,C0028,FALSE,P020,Coffee Powder 200g,Beverages,Bru,128,1,128,0,128,Cash,EMP02
LI036498,TXN17649,2026-03-15,C0028,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,4,80,0,80,UPI,EMP01
LI036499,TXN17649,2026-03-15,C0028,FALSE,P028,Onion 1kg,Vegetables,Fresh,39,2,78,0,78,Cash,EMP01
LI036500,TXN17649,2026-03-15,C0028,FALSE,P030,Banana 1 dozen,Fruits,Fresh,60,2,120,0,120,Cash,EMP01
LI036501,TXN17649,2026-03-15,C0028,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,UPI,EMP04
LI036502,TXN17649,2026-03-15,C0028,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Cash,EMP03
LI036503,TXN17649,2026-03-15,C0028,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,UPI,EMP01
LI036504,TXN17650,15-03-2026,C0023,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Card,EMP04
LI036505,TXN17650,15-03-2026,C0023,TRUE,P030,Banana 1 dozen,Fruits,Fresh,50,1,50,0,50,Cash,EMP04
LI036506,TXN17650,15-03-2026,C0023,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,4,380,19,361,Cash,EMP02
LI036507,TXN17650,15-03-2026,C0023,TRUE,P003,Atta Wheat Flour 5kg,Staples,Aashirvaad,235,1,235,0,235,Cash,EMP04
LI036508,TXN17651,2026-03-15,C0068,FALSE,P029,Potato 1kg,Vegetables,Fresh,29,1,29,0,29,Cash,EMP03
LI036509,TXN17651,2026-03-15,C0068,FALSE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,3,96,0,96,Cash,EMP02
LI036510,TXN17651,2026-03-15,C0068,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,Cash,EMP04
LI036511,TXN17651,2026-03-15,C0068,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,1,72,0,72,Cash,EMP04
LI036512,TXN17651,2026-03-15,C0068,FALSE,P023,Murukku 200g,Snacks,Haldirams,45,1,45,0,45,UPI,EMP03
LI036513,TXN17651,2026-03-15,C0068,FALSE,P005,Chana Dal 1kg,Staples,Local,98,5,490,0,490,UPI,EMP03
LI036514,TXN17652,15-03-2026,C0045,TRUE,P029,Potato 1kg,Vegetables,Fresh,31,2,62,0,62,Cash,EMP01
LI036515,TXN17652,15-03-2026,C0045,TRUE,P010,Full Cream Milk 500ml,Dairy,Aavin,32,2,64,0,64,Cash,EMP02
LI036516,TXN17652,15-03-2026,C0045,TRUE,P035,Dish Wash Bar 200g,Household,Vim,32,1,32,0,32,UPI,EMP02
LI036517,TXN17652,15-03-2026,C0045,TRUE,P019,Tea Powder 250g,Beverages,Red Label,115,5,575,0,575,Cash,EMP02
LI036518,TXN17652,15-03-2026,C0045,TRUE,P011,Curd 400g,Dairy,Aavin,35,2,70,3.5,66.5,UPI,EMP01
LI036519,TXN17653,2026-03-15,C0096,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,2,124,0,124,UPI,EMP04
LI036520,TXN17653,2026-03-15,C0096,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,Card,EMP03
LI036521,TXN17653,2026-03-15,C0096,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,2,76,0,76,Cash,EMP03
LI036522,TXN17654,2026-03-15,C0013,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP02
LI036523,TXN17654,2026-03-15,C0013,FALSE,P021,Horlicks 200g,Beverages,GSK,162,1,162,0,162,Cash,EMP04
LI036524,TXN17654,2026-03-15,C0013,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,1,20,0,20,Cash,EMP01
LI036525,TXN17654,2026-03-15,C0013,FALSE,P017,Coriander Powder 100g,Spices,Local,28,1,28,0,28,Card,EMP04
LI036526,TXN17654,2026-03-15,C0013,FALSE,P030,Banana 1 dozen,Fruits,Fresh,51,1,51,0,51,UPI,EMP03
LI036527,TXN17655,2026-03-15,C0118,FALSE,P012,Paneer 200g,Dairy,Heritage,75,2,150,0,150,Cash,EMP02
LI036528,TXN17655,2026-03-15,C0118,FALSE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,Cash,EMP03
LI036529,TXN17655,2026-03-15,C0118,FALSE,P006,Sunflower Oil 1L,Oils & Fats,Fortune,135,1,135,0,135,Cash,EMP02
LI036530,TXN17655,2026-03-15,C0118,FALSE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,3,285,0,285,UPI,EMP03
LI036531,TXN17655,2026-03-15,C0118,FALSE,P015,Turmeric Powder 100g,Spices,Aachi,38,1,38,0,38,UPI,EMP01
LI036532,TXN17655,2026-03-15,C0118,FALSE,P002,Toor Dal 1kg,Staples,24 Mantra,145,2,290,0,290,UPI,EMP04
LI036533,TXN17656,15-03-2026,C0095,TRUE,P027,Tomato 1kg,Vegetables,Fresh,37,1,37,0,37,UPI,EMP02
LI036534,TXN17656,15-03-2026,C0095,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,0,210,UPI,EMP01
LI036535,TXN17656,15-03-2026,C0095,TRUE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,Cash,EMP04
LI036536,TXN17656,15-03-2026,C0095,TRUE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP02
LI036537,TXN17656,15-03-2026,C0095,TRUE,P005,Chana Dal 1kg,Staples,Local,98,1,98,4.9,93.1,Cash,EMP01
LI036538,TXN17657,15-03-2026,C0047,TRUE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,Cash,EMP03
LI036539,TXN17657,15-03-2026,C0047,TRUE,P012,Paneer 200g,Dairy,Heritage,75,1,75,0,75,Card,EMP03
LI036540,TXN17657,15-03-2026,C0047,TRUE,P033,Toothpaste 150g,Personal Care,Colgate,72,2,144,7.2,136.8,Cash,EMP03
LI036541,TXN17658,2026-03-15,C0006,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,2,96,0,96,UPI,EMP01
LI036542,TXN17658,2026-03-15,C0006,FALSE,P030,Banana 1 dozen,Fruits,Fresh,59,1,59,0,59,Cash,EMP04
LI036543,TXN17658,2026-03-15,C0006,FALSE,P016,Red Chilli Powder 200g,Spices,Aachi,55,3,165,0,165,Cash,EMP02
LI036544,TXN17658,2026-03-15,C0006,FALSE,P014,Sambar Powder 200g,Spices,MTR,62,3,186,0,186,Cash,EMP01
LI036545,TXN17659,15-03-2026,C0026,TRUE,P009,Pure Ghee 200ml,Oils & Fats,Aavin,210,1,210,10.5,199.5,Cash,EMP04
LI036546,TXN17659,15-03-2026,C0026,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,3,285,0,285,Cash,EMP02
LI036547,TXN17659,15-03-2026,C0026,TRUE,P025,Potato Chips 90g,Snacks,Lays,20,3,60,0,60,UPI,EMP03
LI036548,TXN17659,15-03-2026,C0026,TRUE,P013,Butter 100g,Dairy,Amul,58,2,116,0,116,Card,EMP04
LI036549,TXN17659,15-03-2026,C0026,TRUE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,1,168,0,168,Card,EMP01
LI036550,TXN17659,15-03-2026,C0026,TRUE,P022,Soft Drink 2L,Beverages,Pepsi,95,1,95,0,95,UPI,EMP03
LI036551,TXN17660,2026-03-15,C0119,FALSE,P033,Toothpaste 150g,Personal Care,Colgate,72,3,216,0,216,UPI,EMP01
LI036552,TXN17660,2026-03-15,C0119,FALSE,P034,Detergent Powder 1kg,Household,Surf Excel,145,1,145,0,145,UPI,EMP03
LI036553,TXN17660,2026-03-15,C0119,FALSE,P007,Coconut Oil 500ml,Oils & Fats,KLF Nirmal,168,3,504,0,504,UPI,EMP04
LI036554,TXN17660,2026-03-15,C0119,FALSE,P026,Namkeen Mix 250g,Snacks,Bikano,48,3,144,0,144,UPI,EMP03
LI036555,TXN17660,2026-03-15,C0119,FALSE,P028,Onion 1kg,Vegetables,Fresh,44,1,44,0,44,Cash,EMP03
LI036556,TXN17660,2026-03-15,C0119,FALSE,P025,Potato Chips 90g,Snacks,Lays,20,2,40,0,40,UPI,EMP03
LI036557,TXN17661,15-03-2026,C0052,TRUE,P021,Horlicks 200g,Beverages,GSK,162,5,810,0,810,Cash,EMP04
LI036558,TXN17661,15-03-2026,C0052,TRUE,P031,Soap Bar 100g,Personal Care,Lifebuoy,38,1,38,1.9,36.1,Cash,EMP01
LI036559,TXN17661,15-03-2026,C0052,TRUE,P032,Shampoo 200ml,Personal Care,Clinic Plus,95,1,95,0,95,UPI,EMP03
LI036560,TXN17662,15-03-2026,C0022,TRUE,P013,Butter 100g,Dairy,Amul,58,1,58,2.9,55.1,Cash,EMP04
LI036561,TXN17662,15-03-2026,C0022,TRUE,P014,Sambar Powder 200g,Spices,MTR,62,4,248,0,248,UPI,EMP02
LI036562,TXN17662,15-03-2026,C0022,TRUE,P024,Biscuits Marie 200g,Snacks,Britannia,32,1,32,0,32,UPI,EMP01
LI036563,TXN17662,15-03-2026,C0022,TRUE,P021,Horlicks 200g,Beverages,GSK,162,1,162,8.1,153.9,Cash,EMP03
LI036564,TXN17662,15-03-2026,C0022,TRUE,P028,Onion 1kg,Vegetables,Fresh,42,1,42,0,42,Cash,EMP04
